uni.id,focal.id.old,date,time,subj.id,gutt.score,behavior,success,right.hand,left.hand,both.hands,total,species,comments
687,1296,2025.09.03,,Whitney,0.8,oyster.processing,Y,1,0,0,13,oyster,
687,1296,2025.09.03,,Whitney,0.8,oyster.processing,Y,1,0,0,13,oyster,
687,1296,2025.09.03,,Whitney,0.8,oyster.processing,Y,1,0,0,13,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,1,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
688,1307,2025.10.03,,Babosa,0.8,oyster.processing,Y,1,0,1,33,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
689,1308,2025.10.03,,Granny,0.8,oyster.processing,Y,0,1,0,24,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
690,1311,2025.11.03,,Kaya,0.8,oyster.processing,Y,0,1,0,51,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
691,1320,2025.03.14,,Naina,0.8,oyster.processing,Y,0,1,0,39,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
692,1324,2025.03.15,,Tutu,0.8,oyster.processing,Y,1,0,0,52,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
693,1330,2025.03.19,,Pat,0.8,oyster.processing,Y,1,0,0,54,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
694,1331,2025.03.19,,Aura,0.8,oyster.processing,Y,1,0,0,83,oyster,
